ablation,task,regime,split,seed,episodes,success,success_probability,contact_mode_f1,boundary_error,unsafe_impulse,jam_rate,slip_overshoot,intervention_cost,data_efficiency_proxy
minus_diagnostic_micro_probe,drawer_opening,stick_slip_transition,combined_stress,2,84,0.6071,0.5303,0.5784,0.2783,0.0704,0.0979,0.0788,0.1809,0.5449
minus_diagnostic_micro_probe,drawer_opening,stick_slip_transition,combined_stress,3,84,0.631,0.5197,0.5716,0.2862,0.0694,0.1047,0.0838,0.1809,0.5282
minus_diagnostic_micro_probe,drawer_opening,stick_slip_transition,combined_stress,4,84,0.5238,0.5231,0.5732,0.2734,0.0637,0.1059,0.0842,0.1809,0.5334
minus_diagnostic_micro_probe,drawer_opening,stick_slip_transition,combined_stress,5,84,0.5476,0.5264,0.5608,0.2755,0.073,0.1033,0.0753,0.1809,0.5401
minus_diagnostic_micro_probe,drawer_opening,stick_slip_transition,combined_stress,6,84,0.4762,0.5254,0.5789,0.2793,0.0667,0.1055,0.0826,0.1809,0.5359
minus_diagnostic_micro_probe,drawer_opening,unilateral_lift_off,combined_stress,0,84,0.5476,0.5312,0.5813,0.2609,0.0572,0.0946,0.0667,0.1781,0.5344
minus_diagnostic_micro_probe,drawer_opening,unilateral_lift_off,combined_stress,1,84,0.5,0.5177,0.5529,0.2689,0.0691,0.1085,0.058,0.1781,0.5543
minus_diagnostic_micro_probe,drawer_opening,unilateral_lift_off,combined_stress,2,84,0.5833,0.5394,0.5716,0.2659,0.0628,0.0866,0.0677,0.1781,0.5332
minus_diagnostic_micro_probe,drawer_opening,unilateral_lift_off,combined_stress,3,84,0.5357,0.5264,0.5612,0.2723,0.0613,0.0981,0.0651,0.1781,0.5329
minus_diagnostic_micro_probe,drawer_opening,unilateral_lift_off,combined_stress,4,84,0.5595,0.5267,0.5693,0.2657,0.0641,0.1032,0.0594,0.1781,0.5454
minus_diagnostic_micro_probe,drawer_opening,unilateral_lift_off,combined_stress,5,84,0.5833,0.5346,0.5559,0.258,0.0666,0.1025,0.0591,0.1781,0.5392
minus_diagnostic_micro_probe,drawer_opening,unilateral_lift_off,combined_stress,6,84,0.5595,0.521,0.5548,0.2705,0.0648,0.0982,0.0607,0.1781,0.5354
minus_diagnostic_micro_probe,drawer_opening,contact_jamming,combined_stress,0,84,0.4286,0.4906,0.5765,0.2804,0.0724,0.1321,0.0579,0.1837,0.5316
minus_diagnostic_micro_probe,drawer_opening,contact_jamming,combined_stress,1,84,0.5238,0.5056,0.5861,0.2723,0.0757,0.1287,0.065,0.1837,0.5455
minus_diagnostic_micro_probe,drawer_opening,contact_jamming,combined_stress,2,84,0.5,0.5039,0.5477,0.2674,0.0754,0.1309,0.0596,0.1837,0.5473
minus_diagnostic_micro_probe,drawer_opening,contact_jamming,combined_stress,3,84,0.4286,0.4976,0.5856,0.2619,0.0725,0.1267,0.0708,0.1837,0.5274
minus_diagnostic_micro_probe,drawer_opening,contact_jamming,combined_stress,4,84,0.5,0.4982,0.563,0.2689,0.0749,0.1172,0.063,0.1837,0.5404
minus_diagnostic_micro_probe,drawer_opening,contact_jamming,combined_stress,5,84,0.5357,0.5039,0.5707,0.273,0.073,0.1126,0.0707,0.1837,0.5414
minus_diagnostic_micro_probe,drawer_opening,contact_jamming,combined_stress,6,84,0.4286,0.492,0.5635,0.2778,0.075,0.1362,0.067,0.1837,0.5473
minus_diagnostic_micro_probe,drawer_opening,release_snap,combined_stress,0,84,0.5952,0.5229,0.5785,0.278,0.0837,0.1142,0.0548,0.1832,0.5218
minus_diagnostic_micro_probe,drawer_opening,release_snap,combined_stress,1,84,0.5595,0.5106,0.5836,0.2925,0.0895,0.118,0.0603,0.1832,0.5342
minus_diagnostic_micro_probe,drawer_opening,release_snap,combined_stress,2,84,0.5119,0.5085,0.5832,0.2776,0.0921,0.1036,0.066,0.1832,0.546
minus_diagnostic_micro_probe,drawer_opening,release_snap,combined_stress,3,84,0.4405,0.5152,0.5652,0.2693,0.0883,0.1084,0.0609,0.1832,0.5385
minus_diagnostic_micro_probe,drawer_opening,release_snap,combined_stress,4,84,0.5595,0.5218,0.5758,0.2685,0.0824,0.1086,0.0669,0.1832,0.5441
minus_diagnostic_micro_probe,drawer_opening,release_snap,combined_stress,5,84,0.4762,0.5072,0.5729,0.2837,0.0805,0.1105,0.0648,0.1832,0.5235
minus_diagnostic_micro_probe,drawer_opening,release_snap,combined_stress,6,84,0.5,0.5081,0.5793,0.2754,0.0807,0.1135,0.0627,0.1832,0.5413
minus_diagnostic_micro_probe,drawer_opening,combined_contact_shock,combined_stress,0,84,0.4762,0.479,0.567,0.2899,0.0818,0.1275,0.0754,0.1855,0.5376
minus_diagnostic_micro_probe,drawer_opening,combined_contact_shock,combined_stress,1,84,0.369,0.4877,0.5818,0.3008,0.0838,0.127,0.0817,0.1855,0.5419
minus_diagnostic_micro_probe,drawer_opening,combined_contact_shock,combined_stress,2,84,0.5119,0.4818,0.5726,0.2851,0.0916,0.1327,0.0701,0.1855,0.5438
minus_diagnostic_micro_probe,drawer_opening,combined_contact_shock,combined_stress,3,84,0.5238,0.4769,0.5687,0.3042,0.0867,0.1285,0.073,0.1855,0.5358
minus_diagnostic_micro_probe,drawer_opening,combined_contact_shock,combined_stress,4,84,0.4524,0.4819,0.5801,0.2983,0.0891,0.128,0.0821,0.1855,0.5374
minus_diagnostic_micro_probe,drawer_opening,combined_contact_shock,combined_stress,5,84,0.4524,0.4847,0.5647,0.2987,0.0939,0.1273,0.0688,0.1855,0.5322
minus_diagnostic_micro_probe,drawer_opening,combined_contact_shock,combined_stress,6,84,0.4762,0.4658,0.5796,0.2857,0.0897,0.1357,0.0757,0.1855,0.5458
minus_diagnostic_micro_probe,cable_routing,nominal_contact,combined_stress,0,84,0.5357,0.5316,0.5839,0.2444,0.0333,0.0919,0.0543,0.168,0.5315
minus_diagnostic_micro_probe,cable_routing,nominal_contact,combined_stress,1,84,0.5119,0.5398,0.5857,0.2581,0.0395,0.0954,0.0642,0.168,0.5409
minus_diagnostic_micro_probe,cable_routing,nominal_contact,combined_stress,2,84,0.4643,0.5453,0.598,0.2559,0.0388,0.0947,0.0521,0.168,0.5357
minus_diagnostic_micro_probe,cable_routing,nominal_contact,combined_stress,3,84,0.619,0.538,0.5811,0.2552,0.042,0.0948,0.0496,0.168,0.5483
minus_diagnostic_micro_probe,cable_routing,nominal_contact,combined_stress,4,84,0.5595,0.5364,0.5655,0.2494,0.0398,0.0879,0.0548,0.168,0.5398
minus_diagnostic_micro_probe,cable_routing,nominal_contact,combined_stress,5,84,0.5357,0.542,0.59,0.2706,0.0376,0.0869,0.058,0.168,0.5331
minus_diagnostic_micro_probe,cable_routing,nominal_contact,combined_stress,6,84,0.6071,0.5341,0.5728,0.2549,0.0359,0.0935,0.0522,0.168,0.5326
minus_diagnostic_micro_probe,cable_routing,impact_onset,combined_stress,0,84,0.4881,0.5102,0.574,0.2703,0.0771,0.121,0.0575,0.1823,0.5414
minus_diagnostic_micro_probe,cable_routing,impact_onset,combined_stress,1,84,0.5952,0.5051,0.5683,0.2758,0.0833,0.1182,0.062,0.1823,0.5372
minus_diagnostic_micro_probe,cable_routing,impact_onset,combined_stress,2,84,0.4048,0.5157,0.5715,0.2787,0.0725,0.1154,0.0572,0.1823,0.5297
minus_diagnostic_micro_probe,cable_routing,impact_onset,combined_stress,3,84,0.5595,0.5076,0.5779,0.2749,0.0808,0.1336,0.0531,0.1823,0.5464
minus_diagnostic_micro_probe,cable_routing,impact_onset,combined_stress,4,84,0.5,0.5034,0.5817,0.2765,0.0732,0.1253,0.0503,0.1823,0.5527
minus_diagnostic_micro_probe,cable_routing,impact_onset,combined_stress,5,84,0.5357,0.5023,0.5713,0.2722,0.081,0.1287,0.0502,0.1823,0.518
minus_diagnostic_micro_probe,cable_routing,impact_onset,combined_stress,6,84,0.4286,0.5018,0.5703,0.2702,0.0837,0.1229,0.0623,0.1823,0.5286
minus_diagnostic_micro_probe,cable_routing,stick_slip_transition,combined_stress,0,84,0.619,0.4957,0.5784,0.285,0.0673,0.1072,0.0774,0.1809,0.5388
minus_diagnostic_micro_probe,cable_routing,stick_slip_transition,combined_stress,1,84,0.4762,0.4912,0.5635,0.2837,0.0614,0.108,0.0848,0.1809,0.5361
minus_diagnostic_micro_probe,cable_routing,stick_slip_transition,combined_stress,2,84,0.5238,0.4989,0.5857,0.2781,0.0683,0.1133,0.0838,0.1809,0.5308
minus_diagnostic_micro_probe,cable_routing,stick_slip_transition,combined_stress,3,84,0.5119,0.5111,0.5783,0.2738,0.0625,0.1084,0.0815,0.1809,0.5416
minus_diagnostic_micro_probe,cable_routing,stick_slip_transition,combined_stress,4,84,0.5238,0.4959,0.5984,0.274,0.0686,0.1129,0.0779,0.1809,0.5358
minus_diagnostic_micro_probe,cable_routing,stick_slip_transition,combined_stress,5,84,0.5,0.5127,0.5702,0.2844,0.0711,0.1129,0.0825,0.1809,0.531
minus_diagnostic_micro_probe,cable_routing,stick_slip_transition,combined_stress,6,84,0.4881,0.4985,0.5787,0.2892,0.068,0.1151,0.0834,0.1809,0.5404
minus_diagnostic_micro_probe,cable_routing,unilateral_lift_off,combined_stress,0,84,0.5357,0.5094,0.5749,0.2626,0.0664,0.1058,0.0582,0.1781,0.533
minus_diagnostic_micro_probe,cable_routing,unilateral_lift_off,combined_stress,1,84,0.4405,0.5144,0.5693,0.2717,0.058,0.1112,0.0643,0.1781,0.5314
minus_diagnostic_micro_probe,cable_routing,unilateral_lift_off,combined_stress,2,84,0.5833,0.4963,0.5615,0.2705,0.0647,0.1085,0.0688,0.1781,0.5327
minus_diagnostic_micro_probe,cable_routing,unilateral_lift_off,combined_stress,3,84,0.4405,0.515,0.5766,0.2635,0.0598,0.1013,0.0664,0.1781,0.5276
minus_diagnostic_micro_probe,cable_routing,unilateral_lift_off,combined_stress,4,84,0.5357,0.5003,0.5651,0.2709,0.0645,0.0908,0.063,0.1781,0.5535
minus_diagnostic_micro_probe,cable_routing,unilateral_lift_off,combined_stress,5,84,0.5238,0.5149,0.5897,0.2652,0.0614,0.1099,0.058,0.1781,0.5565
minus_diagnostic_micro_probe,cable_routing,unilateral_lift_off,combined_stress,6,84,0.5119,0.5167,0.5829,0.274,0.0679,0.1089,0.0545,0.1781,0.5448
minus_diagnostic_micro_probe,cable_routing,contact_jamming,combined_stress,0,84,0.5476,0.4837,0.5792,0.2734,0.0672,0.1333,0.0634,0.1837,0.5408
minus_diagnostic_micro_probe,cable_routing,contact_jamming,combined_stress,1,84,0.5238,0.4768,0.5743,0.2723,0.078,0.133,0.0587,0.1837,0.5458
minus_diagnostic_micro_probe,cable_routing,contact_jamming,combined_stress,2,84,0.5476,0.4894,0.5815,0.278,0.0692,0.135,0.0664,0.1837,0.5451
minus_diagnostic_micro_probe,cable_routing,contact_jamming,combined_stress,3,84,0.3929,0.482,0.5825,0.2747,0.077,0.127,0.0626,0.1837,0.5379
minus_diagnostic_micro_probe,cable_routing,contact_jamming,combined_stress,4,84,0.3452,0.466,0.5814,0.2699,0.0764,0.1221,0.0682,0.1837,0.5276
minus_diagnostic_micro_probe,cable_routing,contact_jamming,combined_stress,5,84,0.4048,0.4689,0.5869,0.2829,0.0713,0.1291,0.0681,0.1837,0.545
minus_diagnostic_micro_probe,cable_routing,contact_jamming,combined_stress,6,84,0.4405,0.4841,0.5787,0.2707,0.0787,0.1322,0.0638,0.1837,0.5428
minus_diagnostic_micro_probe,cable_routing,release_snap,combined_stress,0,84,0.4405,0.5079,0.5832,0.2777,0.0783,0.1117,0.0627,0.1832,0.5426
minus_diagnostic_micro_probe,cable_routing,release_snap,combined_stress,1,84,0.4405,0.5108,0.5803,0.274,0.0825,0.1229,0.0612,0.1832,0.5463
minus_diagnostic_micro_probe,cable_routing,release_snap,combined_stress,2,84,0.4405,0.505,0.5771,0.2594,0.0784,0.1218,0.0701,0.1832,0.522
minus_diagnostic_micro_probe,cable_routing,release_snap,combined_stress,3,84,0.4762,0.493,0.5621,0.2799,0.084,0.1218,0.0687,0.1832,0.5497
minus_diagnostic_micro_probe,cable_routing,release_snap,combined_stress,4,84,0.4643,0.5089,0.582,0.2772,0.0828,0.1243,0.0702,0.1832,0.5472
minus_diagnostic_micro_probe,cable_routing,release_snap,combined_stress,5,84,0.4167,0.499,0.5732,0.2592,0.0807,0.1062,0.067,0.1832,0.5341
minus_diagnostic_micro_probe,cable_routing,release_snap,combined_stress,6,84,0.5119,0.5088,0.5859,0.2786,0.078,0.1232,0.063,0.1832,0.5383
minus_diagnostic_micro_probe,cable_routing,combined_contact_shock,combined_stress,0,84,0.4524,0.4663,0.5922,0.2998,0.0919,0.1357,0.0714,0.1855,0.5233
minus_diagnostic_micro_probe,cable_routing,combined_contact_shock,combined_stress,1,84,0.5,0.447,0.5752,0.306,0.0902,0.1316,0.0822,0.1855,0.5484
minus_diagnostic_micro_probe,cable_routing,combined_contact_shock,combined_stress,2,84,0.4405,0.4649,0.5781,0.3048,0.0808,0.1337,0.0893,0.1855,0.5403
minus_diagnostic_micro_probe,cable_routing,combined_contact_shock,combined_stress,3,84,0.4167,0.4485,0.5693,0.3039,0.0796,0.1402,0.0854,0.1855,0.5437
minus_diagnostic_micro_probe,cable_routing,combined_contact_shock,combined_stress,4,84,0.4643,0.4583,0.5677,0.3072,0.0805,0.1398,0.0741,0.1855,0.5367
minus_diagnostic_micro_probe,cable_routing,combined_contact_shock,combined_stress,5,84,0.4643,0.4623,0.5848,0.2794,0.0869,0.1333,0.0752,0.1855,0.5545
minus_diagnostic_micro_probe,cable_routing,combined_contact_shock,combined_stress,6,84,0.4048,0.4506,0.568,0.2998,0.0883,0.1378,0.0858,0.1855,0.5365
minus_diagnostic_micro_probe,tool_levering,nominal_contact,combined_stress,0,84,0.4643,0.5388,0.5758,0.2534,0.036,0.0893,0.0587,0.168,0.5475
minus_diagnostic_micro_probe,tool_levering,nominal_contact,combined_stress,1,84,0.5238,0.5397,0.5641,0.2547,0.0365,0.1025,0.0406,0.168,0.526
minus_diagnostic_micro_probe,tool_levering,nominal_contact,combined_stress,2,84,0.5476,0.5451,0.5916,0.2633,0.0458,0.0954,0.055,0.168,0.5571
minus_diagnostic_micro_probe,tool_levering,nominal_contact,combined_stress,3,84,0.5714,0.5386,0.5717,0.263,0.0378,0.0939,0.0489,0.168,0.5332
minus_diagnostic_micro_probe,tool_levering,nominal_contact,combined_stress,4,84,0.5833,0.5526,0.557,0.2589,0.0431,0.0862,0.0517,0.168,0.5527
minus_diagnostic_micro_probe,tool_levering,nominal_contact,combined_stress,5,84,0.5119,0.5484,0.5566,0.2654,0.0448,0.0938,0.051,0.168,0.5429
minus_diagnostic_micro_probe,tool_levering,nominal_contact,combined_stress,6,84,0.5,0.5376,0.5906,0.2584,0.0461,0.0846,0.0482,0.168,0.5364
minus_diagnostic_micro_probe,tool_levering,impact_onset,combined_stress,0,84,0.5238,0.4889,0.5806,0.2792,0.101,0.1274,0.0554,0.1823,0.5523
minus_diagnostic_micro_probe,tool_levering,impact_onset,combined_stress,1,84,0.5,0.4844,0.5743,0.2869,0.0955,0.1202,0.0611,0.1823,0.5367
minus_diagnostic_micro_probe,tool_levering,impact_onset,combined_stress,2,84,0.4762,0.5159,0.5864,0.2966,0.0955,0.1228,0.0655,0.1823,0.5424
minus_diagnostic_micro_probe,tool_levering,impact_onset,combined_stress,3,84,0.4524,0.4948,0.5742,0.2927,0.0884,0.1245,0.0474,0.1823,0.526
minus_diagnostic_micro_probe,tool_levering,impact_onset,combined_stress,4,84,0.4881,0.5067,0.5728,0.2953,0.0905,0.1249,0.0666,0.1823,0.5334
minus_diagnostic_micro_probe,tool_levering,impact_onset,combined_stress,5,84,0.5357,0.4938,0.5866,0.2811,0.0943,0.1118,0.0595,0.1823,0.5432
minus_diagnostic_micro_probe,tool_levering,impact_onset,combined_stress,6,84,0.5,0.4936,0.5676,0.2872,0.1044,0.1129,0.0598,0.1823,0.5237
minus_diagnostic_micro_probe,tool_levering,stick_slip_transition,combined_stress,0,84,0.5595,0.51,0.5665,0.2789,0.0653,0.1122,0.0779,0.1809,0.5407
minus_diagnostic_micro_probe,tool_levering,stick_slip_transition,combined_stress,1,84,0.5238,0.5165,0.5803,0.2841,0.079,0.1025,0.0768,0.1809,0.542
minus_diagnostic_micro_probe,tool_levering,stick_slip_transition,combined_stress,2,84,0.5833,0.5159,0.5747,0.2855,0.0677,0.114,0.0713,0.1809,0.5478
minus_diagnostic_micro_probe,tool_levering,stick_slip_transition,combined_stress,3,84,0.5714,0.5009,0.5711,0.2751,0.0726,0.1111,0.0674,0.1809,0.5377
minus_diagnostic_micro_probe,tool_levering,stick_slip_transition,combined_stress,4,84,0.4405,0.5007,0.5798,0.2782,0.0779,0.1115,0.0766,0.1809,0.5389
minus_diagnostic_micro_probe,tool_levering,stick_slip_transition,combined_stress,5,84,0.4762,0.5108,0.5756,0.2856,0.0758,0.1054,0.0637,0.1809,0.539
minus_diagnostic_micro_probe,tool_levering,stick_slip_transition,combined_stress,6,84,0.5,0.5063,0.5706,0.2795,0.0654,0.1087,0.0793,0.1809,0.5505
minus_diagnostic_micro_probe,tool_levering,unilateral_lift_off,combined_stress,0,84,0.5119,0.5195,0.5711,0.2723,0.0693,0.1067,0.0524,0.1781,0.5327
minus_diagnostic_micro_probe,tool_levering,unilateral_lift_off,combined_stress,1,84,0.5476,0.5132,0.5741,0.2687,0.066,0.0942,0.062,0.1781,0.5381
minus_diagnostic_micro_probe,tool_levering,unilateral_lift_off,combined_stress,2,84,0.5595,0.5095,0.5854,0.2736,0.0761,0.1027,0.0494,0.1781,0.5365
minus_diagnostic_micro_probe,tool_levering,unilateral_lift_off,combined_stress,3,84,0.5595,0.5149,0.5673,0.278,0.0707,0.0999,0.0636,0.1781,0.5379
minus_diagnostic_micro_probe,tool_levering,unilateral_lift_off,combined_stress,4,84,0.5952,0.515,0.579,0.2681,0.069,0.104,0.0566,0.1781,0.5557
minus_diagnostic_micro_probe,tool_levering,unilateral_lift_off,combined_stress,5,84,0.5476,0.5155,0.585,0.2732,0.0726,0.0995,0.0638,0.1781,0.5354
minus_diagnostic_micro_probe,tool_levering,unilateral_lift_off,combined_stress,6,84,0.4643,0.5205,0.5749,0.2828,0.0684,0.1156,0.0623,0.1781,0.5469
minus_diagnostic_micro_probe,tool_levering,contact_jamming,combined_stress,0,84,0.5595,0.4779,0.5645,0.2791,0.0839,0.1294,0.0572,0.1837,0.5329
minus_diagnostic_micro_probe,tool_levering,contact_jamming,combined_stress,1,84,0.4405,0.4697,0.5658,0.2781,0.0793,0.1271,0.0608,0.1837,0.538
minus_diagnostic_micro_probe,tool_levering,contact_jamming,combined_stress,2,84,0.369,0.4774,0.5808,0.2636,0.0798,0.1227,0.0486,0.1837,0.5335
minus_diagnostic_micro_probe,tool_levering,contact_jamming,combined_stress,3,84,0.4881,0.4726,0.5832,0.2777,0.0769,0.1274,0.0673,0.1837,0.532
minus_diagnostic_micro_probe,tool_levering,contact_jamming,combined_stress,4,84,0.5119,0.4972,0.5453,0.2721,0.0801,0.135,0.0623,0.1837,0.5287
minus_diagnostic_micro_probe,tool_levering,contact_jamming,combined_stress,5,84,0.4643,0.476,0.587,0.2829,0.0826,0.1148,0.0506,0.1837,0.5416
minus_diagnostic_micro_probe,tool_levering,contact_jamming,combined_stress,6,84,0.4286,0.4826,0.5747,0.2853,0.0889,0.1287,0.0552,0.1837,0.5261
minus_diagnostic_micro_probe,tool_levering,release_snap,combined_stress,0,84,0.5476,0.4977,0.5755,0.2972,0.0981,0.116,0.0597,0.1832,0.5201
minus_diagnostic_micro_probe,tool_levering,release_snap,combined_stress,1,84,0.4643,0.4862,0.5788,0.2791,0.0952,0.1137,0.0573,0.1832,0.5513
minus_diagnostic_micro_probe,tool_levering,release_snap,combined_stress,2,84,0.5119,0.5103,0.5681,0.2933,0.092,0.1149,0.0615,0.1832,0.5576
minus_diagnostic_micro_probe,tool_levering,release_snap,combined_stress,3,84,0.5119,0.4878,0.5755,0.2939,0.0957,0.1105,0.0539,0.1832,0.5358
minus_diagnostic_micro_probe,tool_levering,release_snap,combined_stress,4,84,0.4762,0.4898,0.5807,0.2785,0.0883,0.1179,0.0716,0.1832,0.5538
minus_diagnostic_micro_probe,tool_levering,release_snap,combined_stress,5,84,0.4643,0.4951,0.566,0.2918,0.1009,0.1186,0.0677,0.1832,0.5277
minus_diagnostic_micro_probe,tool_levering,release_snap,combined_stress,6,84,0.4762,0.4986,0.5863,0.2891,0.0977,0.1084,0.0622,0.1832,0.5342
minus_diagnostic_micro_probe,tool_levering,combined_contact_shock,combined_stress,0,84,0.4643,0.4597,0.5759,0.3057,0.107,0.1405,0.0746,0.1855,0.5531
minus_diagnostic_micro_probe,tool_levering,combined_contact_shock,combined_stress,1,84,0.4048,0.4556,0.5657,0.3017,0.097,0.126,0.0664,0.1855,0.5377
minus_diagnostic_micro_probe,tool_levering,combined_contact_shock,combined_stress,2,84,0.5119,0.4486,0.5729,0.308,0.1028,0.136,0.0685,0.1855,0.5364
minus_diagnostic_micro_probe,tool_levering,combined_contact_shock,combined_stress,3,84,0.4881,0.4575,0.5644,0.312,0.0935,0.1359,0.0691,0.1855,0.5431
minus_diagnostic_micro_probe,tool_levering,combined_contact_shock,combined_stress,4,84,0.381,0.4548,0.5859,0.3036,0.103,0.1316,0.0791,0.1855,0.5509
minus_diagnostic_micro_probe,tool_levering,combined_contact_shock,combined_stress,5,84,0.5119,0.4492,0.5797,0.3179,0.105,0.1299,0.0664,0.1855,0.5498
minus_diagnostic_micro_probe,tool_levering,combined_contact_shock,combined_stress,6,84,0.4762,0.4613,0.539,0.296,0.1026,0.1395,0.0779,0.1855,0.5204
minus_diagnostic_micro_probe,mobile_pushing,nominal_contact,combined_stress,0,84,0.6071,0.5501,0.5884,0.253,0.0473,0.0872,0.0537,0.168,0.5509
minus_diagnostic_micro_probe,mobile_pushing,nominal_contact,combined_stress,1,84,0.6429,0.5558,0.5743,0.2573,0.039,0.0826,0.0579,0.168,0.5265
minus_diagnostic_micro_probe,mobile_pushing,nominal_contact,combined_stress,2,84,0.6667,0.5501,0.5731,0.2624,0.0394,0.0806,0.0533,0.168,0.5323
minus_diagnostic_micro_probe,mobile_pushing,nominal_contact,combined_stress,3,84,0.5476,0.5571,0.5791,0.2548,0.0382,0.0826,0.0568,0.168,0.528
minus_diagnostic_micro_probe,mobile_pushing,nominal_contact,combined_stress,4,84,0.6071,0.5519,0.5813,0.2515,0.0356,0.0882,0.0543,0.168,0.5205
minus_diagnostic_micro_probe,mobile_pushing,nominal_contact,combined_stress,5,84,0.4524,0.5485,0.5741,0.263,0.0417,0.0797,0.0566,0.168,0.5401
minus_diagnostic_micro_probe,mobile_pushing,nominal_contact,combined_stress,6,84,0.5476,0.5547,0.5798,0.2456,0.0386,0.0862,0.0605,0.168,0.5499
minus_diagnostic_micro_probe,mobile_pushing,impact_onset,combined_stress,0,84,0.5833,0.5222,0.5795,0.2882,0.0849,0.108,0.0547,0.1823,0.5275
minus_diagnostic_micro_probe,mobile_pushing,impact_onset,combined_stress,1,84,0.5238,0.5272,0.5628,0.2799,0.0875,0.1062,0.0512,0.1823,0.5445
minus_diagnostic_micro_probe,mobile_pushing,impact_onset,combined_stress,2,84,0.5476,0.5279,0.5655,0.2699,0.0897,0.1063,0.0577,0.1823,0.5395
minus_diagnostic_micro_probe,mobile_pushing,impact_onset,combined_stress,3,84,0.7024,0.5143,0.5696,0.2697,0.0958,0.113,0.0586,0.1823,0.5347
minus_diagnostic_micro_probe,mobile_pushing,impact_onset,combined_stress,4,84,0.4286,0.5254,0.5657,0.282,0.083,0.107,0.0578,0.1823,0.5324
minus_diagnostic_micro_probe,mobile_pushing,impact_onset,combined_stress,5,84,0.5952,0.51,0.5693,0.2859,0.0896,0.103,0.0626,0.1823,0.5376
minus_diagnostic_micro_probe,mobile_pushing,impact_onset,combined_stress,6,84,0.4881,0.5252,0.57,0.2832,0.0834,0.1155,0.0583,0.1823,0.5312
minus_diagnostic_micro_probe,mobile_pushing,stick_slip_transition,combined_stress,0,84,0.5476,0.5248,0.5714,0.2802,0.0634,0.0963,0.0901,0.1809,0.5306
minus_diagnostic_micro_probe,mobile_pushing,stick_slip_transition,combined_stress,1,84,0.5119,0.5083,0.5804,0.2816,0.0789,0.0987,0.0775,0.1809,0.5456
minus_diagnostic_micro_probe,mobile_pushing,stick_slip_transition,combined_stress,2,84,0.5,0.5219,0.5977,0.288,0.0728,0.0982,0.0959,0.1809,0.549
minus_diagnostic_micro_probe,mobile_pushing,stick_slip_transition,combined_stress,3,84,0.4881,0.5168,0.5918,0.2878,0.0654,0.1026,0.0829,0.1809,0.5481
minus_diagnostic_micro_probe,mobile_pushing,stick_slip_transition,combined_stress,4,84,0.5357,0.5158,0.5833,0.2885,0.0795,0.1002,0.0793,0.1809,0.5343
minus_diagnostic_micro_probe,mobile_pushing,stick_slip_transition,combined_stress,5,84,0.4762,0.5045,0.5792,0.2818,0.0715,0.0984,0.0949,0.1809,0.5323
minus_diagnostic_micro_probe,mobile_pushing,stick_slip_transition,combined_stress,6,84,0.5238,0.5101,0.57,0.2856,0.0746,0.1002,0.082,0.1809,0.5407
minus_diagnostic_micro_probe,mobile_pushing,unilateral_lift_off,combined_stress,0,84,0.5833,0.5375,0.5572,0.2611,0.0653,0.1013,0.0625,0.1781,0.5192
minus_diagnostic_micro_probe,mobile_pushing,unilateral_lift_off,combined_stress,1,84,0.5952,0.5188,0.5807,0.2697,0.0701,0.1024,0.0668,0.1781,0.5486
minus_diagnostic_micro_probe,mobile_pushing,unilateral_lift_off,combined_stress,2,84,0.5,0.5303,0.5774,0.2775,0.0675,0.1019,0.072,0.1781,0.5515
minus_diagnostic_micro_probe,mobile_pushing,unilateral_lift_off,combined_stress,3,84,0.4762,0.5334,0.5772,0.2675,0.0716,0.0937,0.0638,0.1781,0.5453
minus_diagnostic_micro_probe,mobile_pushing,unilateral_lift_off,combined_stress,4,84,0.4405,0.5223,0.59,0.2551,0.0625,0.1032,0.073,0.1781,0.5396
minus_diagnostic_micro_probe,mobile_pushing,unilateral_lift_off,combined_stress,5,84,0.5595,0.5223,0.5731,0.265,0.0661,0.0902,0.0599,0.1781,0.5299
minus_diagnostic_micro_probe,mobile_pushing,unilateral_lift_off,combined_stress,6,84,0.5119,0.5284,0.5762,0.2637,0.0684,0.0927,0.0657,0.1781,0.5451
minus_diagnostic_micro_probe,mobile_pushing,contact_jamming,combined_stress,0,84,0.5119,0.502,0.5726,0.2704,0.0779,0.1209,0.0691,0.1837,0.536
minus_diagnostic_micro_probe,mobile_pushing,contact_jamming,combined_stress,1,84,0.3929,0.4989,0.5879,0.2735,0.0753,0.1068,0.0667,0.1837,0.5374
minus_diagnostic_micro_probe,mobile_pushing,contact_jamming,combined_stress,2,84,0.5357,0.5049,0.5655,0.2802,0.0816,0.1161,0.0688,0.1837,0.5381
minus_diagnostic_micro_probe,mobile_pushing,contact_jamming,combined_stress,3,84,0.5714,0.5013,0.57,0.2763,0.0733,0.1131,0.0589,0.1837,0.5244
minus_diagnostic_micro_probe,mobile_pushing,contact_jamming,combined_stress,4,84,0.5357,0.5039,0.5685,0.2883,0.0777,0.1075,0.073,0.1837,0.533
minus_diagnostic_micro_probe,mobile_pushing,contact_jamming,combined_stress,5,84,0.4881,0.507,0.5807,0.2748,0.0737,0.1172,0.0638,0.1837,0.5427
minus_diagnostic_micro_probe,mobile_pushing,contact_jamming,combined_stress,6,84,0.4405,0.5023,0.5698,0.2752,0.0761,0.1092,0.0701,0.1837,0.5368
minus_diagnostic_micro_probe,mobile_pushing,release_snap,combined_stress,0,84,0.4762,0.5152,0.5927,0.2887,0.0896,0.1088,0.07,0.1832,0.5463
