ablation,task,regime,split,seed,episodes,interpretation,success,success_probability,utility,contact_mode_f1,boundary_error,complementarity_residual,impulse_violation,unsafe_impulse,jam_rate,slip_overshoot,mode_switch_latency,recovery_success,energy_spike,calibration_ece,intervention_cost,fixed_risk_coverage,regret_to_oracle
minus_stick_slip_hysteresis,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.5,0.665217,0.571827,0.577258,0.15835,0.02485,0.035799,0.0,0.013683,0.027555,0.030253,0.57809,0.007845,0.02458,0.186652,0.589313,0.0
minus_stick_slip_hysteresis,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.833333,0.659757,0.904335,0.567801,0.163995,0.026405,0.025911,0.00368,0.015789,0.034537,0.029378,0.591675,0.012073,0.033707,0.178293,0.588807,0.0
minus_stick_slip_hysteresis,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.666667,0.666617,0.735929,0.569329,0.160665,0.031695,0.036126,0.007754,0.014366,0.028435,0.034421,0.578854,0.009108,0.027294,0.184637,0.588057,0.0
minus_stick_slip_hysteresis,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.666667,0.653931,0.736825,0.570835,0.16618,0.030799,0.038124,0.000438,0.016774,0.030187,0.025636,0.593629,0.014159,0.031334,0.185343,0.58966,0.0
minus_stick_slip_hysteresis,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,1.0,0.663995,1.0,0.583902,0.160663,0.027657,0.036892,0.000811,0.015515,0.035064,0.033741,0.579298,0.005137,0.036177,0.184729,0.58848,0.0
minus_stick_slip_hysteresis,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,0.333333,0.669431,0.403626,0.571546,0.155453,0.036196,0.031998,0.002588,0.014332,0.034012,0.030311,0.577762,0.0094,0.029039,0.180968,0.588323,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,0.333333,0.654757,0.393842,0.576057,0.168323,0.04914,0.053592,0.021108,0.032838,0.040149,0.038217,0.56473,0.023285,0.031666,0.188208,0.582422,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.833333,0.639016,0.896382,0.571263,0.162222,0.039156,0.053517,0.027218,0.030727,0.03909,0.028728,0.572448,0.017636,0.023689,0.181276,0.582264,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.5,0.636553,0.562178,0.559178,0.17476,0.05064,0.049639,0.020578,0.023158,0.038089,0.028805,0.591283,0.020505,0.033473,0.184033,0.585227,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,0.666667,0.649575,0.730796,0.566007,0.164431,0.041218,0.039968,0.016572,0.02084,0.040983,0.032956,0.577792,0.024636,0.030509,0.192317,0.585019,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.833333,0.635212,0.895858,0.569252,0.168265,0.048998,0.054241,0.021771,0.029274,0.03437,0.026972,0.58522,0.023685,0.036401,0.179403,0.584371,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,1.0,0.655283,1.0,0.573689,0.168772,0.039649,0.054431,0.024113,0.023623,0.034414,0.032898,0.577117,0.010914,0.03052,0.181654,0.584095,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.166667,0.643912,0.228047,0.577226,0.177307,0.049596,0.046976,0.020036,0.022599,0.040123,0.038505,0.562736,0.023533,0.032153,0.17853,0.583489,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.666667,0.644873,0.727742,0.569084,0.161832,0.055548,0.053946,0.019045,0.027253,0.037824,0.037485,0.567493,0.020322,0.033019,0.188511,0.583642,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,0.666667,0.645575,0.730447,0.573475,0.174351,0.04857,0.047118,0.01672,0.024805,0.039859,0.033768,0.588892,0.020275,0.029322,0.180085,0.585356,0.0
minus_stick_slip_hysteresis,cable_routing,impact_onset,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,0.666667,0.647351,0.728097,0.571989,0.165915,0.054908,0.053178,0.022565,0.032785,0.040487,0.029117,0.575731,0.02111,0.029929,0.182905,0.582842,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,0.333333,0.615331,0.393225,0.576467,0.167197,0.033266,0.041536,0.021961,0.026608,0.087636,0.033322,0.553402,0.025571,0.032571,0.183766,0.578438,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.5,0.621212,0.562216,0.574923,0.158106,0.039285,0.045675,0.022702,0.026505,0.078786,0.03509,0.585153,0.022992,0.030896,0.187022,0.580951,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.833333,0.618222,0.895033,0.577481,0.173461,0.030756,0.048139,0.01411,0.034766,0.084717,0.031412,0.583565,0.021207,0.029709,0.186127,0.580844,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,0.666667,0.611946,0.728271,0.587382,0.170178,0.03944,0.046843,0.015373,0.02591,0.093589,0.027372,0.571302,0.020741,0.029781,0.184954,0.580094,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.833333,0.618153,0.893389,0.573988,0.170275,0.03272,0.041762,0.024034,0.025406,0.08782,0.038078,0.569222,0.024336,0.036188,0.181101,0.579182,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.166667,0.627809,0.228192,0.564718,0.170782,0.039562,0.033694,0.016534,0.02515,0.084426,0.034545,0.5707,0.014705,0.027559,0.185355,0.580693,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.833333,0.637013,0.892336,0.565335,0.181479,0.036026,0.040569,0.015474,0.029919,0.08746,0.037523,0.569614,0.021521,0.029982,0.188804,0.580067,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.5,0.616473,0.560723,0.579007,0.17096,0.036493,0.049974,0.022693,0.026058,0.077038,0.033826,0.565297,0.017447,0.02713,0.185049,0.579945,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,0.666667,0.611814,0.727885,0.567611,0.177772,0.03321,0.045816,0.016072,0.019563,0.084124,0.031617,0.571541,0.013224,0.028852,0.185426,0.581395,0.0
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,0.666667,0.617119,0.726249,0.570646,0.165505,0.033662,0.054168,0.027639,0.028415,0.082352,0.035116,0.569527,0.019144,0.029253,0.181386,0.578796,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,0.333333,0.646773,0.397586,0.565879,0.157238,0.036014,0.040377,0.02004,0.025481,0.052108,0.030881,0.574531,0.01835,0.035213,0.181203,0.582949,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.833333,0.63817,0.895127,0.560602,0.169964,0.042283,0.04834,0.017019,0.020619,0.05218,0.039047,0.580907,0.01849,0.039562,0.183376,0.584265,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.5,0.644065,0.561877,0.564226,0.17291,0.036881,0.048052,0.015407,0.032358,0.047658,0.03307,0.572479,0.017252,0.0369,0.183515,0.583189,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,0.5,0.642931,0.567875,0.574629,0.167311,0.027795,0.03475,0.011001,0.027159,0.043304,0.026967,0.583359,0.011369,0.032181,0.179768,0.585371,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.666667,0.63765,0.731341,0.560403,0.157882,0.040197,0.052868,0.014449,0.018063,0.047436,0.030187,0.589148,0.01638,0.030363,0.189039,0.58578,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.5,0.645337,0.566342,0.568911,0.166872,0.034649,0.039205,0.009133,0.020106,0.041765,0.036054,0.583408,0.013733,0.030792,0.189984,0.586483,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.833333,0.641135,0.899565,0.582243,0.170057,0.034445,0.046112,0.016408,0.020937,0.041497,0.02899,0.589849,0.021463,0.030739,0.185166,0.585716,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.833333,0.637526,0.897498,0.588014,0.164161,0.037441,0.051735,0.01428,0.023551,0.053361,0.037335,0.5679,0.016774,0.036023,0.178905,0.583508,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,0.666667,0.634065,0.732516,0.565574,0.163417,0.032096,0.045205,0.014629,0.023273,0.039994,0.028053,0.582816,0.0238,0.027371,0.178843,0.585448,0.0
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,0.333333,0.632104,0.398229,0.566947,0.170722,0.0283,0.040583,0.010742,0.020802,0.044032,0.03713,0.569938,0.017531,0.029536,0.188081,0.585182,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,0.5,0.626565,0.56293,0.570935,0.169393,0.039798,0.045852,0.022437,0.031723,0.049556,0.031249,0.585689,0.016653,0.034382,0.18387,0.582839,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.833333,0.647119,0.896586,0.580058,0.167963,0.044444,0.048168,0.019118,0.030042,0.050642,0.033596,0.581445,0.022319,0.026148,0.18286,0.583163,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.833333,0.6312,0.897267,0.568585,0.173226,0.034001,0.047306,0.016551,0.033076,0.048182,0.034004,0.592805,0.019695,0.024879,0.182743,0.584123,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,0.5,0.62779,0.560286,0.565403,0.168911,0.042325,0.050928,0.029627,0.031649,0.053604,0.031855,0.586588,0.027007,0.036113,0.184,0.581498,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.833333,0.611481,0.895489,0.565874,0.173544,0.041456,0.044719,0.018717,0.035622,0.050023,0.032641,0.581207,0.020812,0.026138,0.180199,0.582701,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.333333,0.62134,0.395733,0.573671,0.169296,0.039944,0.048659,0.025459,0.029123,0.043753,0.037164,0.574141,0.014383,0.031293,0.182291,0.582417,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.833333,0.619352,0.895274,0.573552,0.168636,0.039316,0.051062,0.023737,0.032929,0.044197,0.037032,0.577717,0.023275,0.033114,0.179443,0.582474,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.666667,0.631093,0.728848,0.574006,0.172298,0.042548,0.045942,0.023303,0.039806,0.055923,0.035204,0.596357,0.023136,0.024324,0.183425,0.582031,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,0.833333,0.627343,0.895687,0.569109,0.179151,0.037499,0.049284,0.018842,0.02753,0.052618,0.031281,0.591143,0.021684,0.03788,0.178987,0.58388,0.0
minus_stick_slip_hysteresis,cable_routing,contact_jamming,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,1.0,0.631079,1.0,0.570295,0.171154,0.044842,0.053858,0.022059,0.030486,0.048689,0.026638,0.570841,0.025536,0.02377,0.182461,0.582198,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,1.0,0.621256,1.0,0.565676,0.176729,0.048192,0.056367,0.020935,0.026372,0.048519,0.042281,0.575982,0.030653,0.029679,0.185363,0.5831,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.5,0.631406,0.55829,0.561383,0.178315,0.046049,0.05607,0.024601,0.027096,0.049155,0.033459,0.569946,0.027292,0.037159,0.184089,0.582065,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.833333,0.642425,0.892692,0.580511,0.177054,0.043413,0.05827,0.020674,0.031712,0.056466,0.033689,0.564584,0.025393,0.03293,0.185397,0.581286,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,0.833333,0.638022,0.895499,0.575782,0.171134,0.036032,0.05093,0.020517,0.027757,0.056584,0.033837,0.579373,0.020753,0.032927,0.187406,0.582582,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.166667,0.631853,0.226553,0.576348,0.177988,0.041918,0.053226,0.025622,0.030523,0.056022,0.035744,0.58096,0.024349,0.032526,0.191561,0.58168,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.666667,0.632075,0.727294,0.589363,0.187205,0.043678,0.060585,0.023271,0.031848,0.05469,0.02942,0.586603,0.025616,0.027131,0.18429,0.582346,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.5,0.639559,0.560415,0.565439,0.167663,0.035804,0.061111,0.020686,0.023841,0.056404,0.036739,0.573605,0.026811,0.034109,0.181106,0.582617,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.833333,0.649457,0.894814,0.582726,0.170034,0.040239,0.056089,0.026265,0.028828,0.053214,0.035286,0.573088,0.025259,0.02289,0.182127,0.581506,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,0.666667,0.627114,0.727845,0.57435,0.168661,0.043903,0.055525,0.024736,0.023729,0.056649,0.039266,0.580272,0.02198,0.028874,0.181853,0.582401,0.0
minus_stick_slip_hysteresis,cable_routing,release_snap,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,0.333333,0.624905,0.394286,0.571341,0.167753,0.040143,0.056006,0.022291,0.025751,0.050859,0.040474,0.564503,0.02038,0.027936,0.179111,0.582083,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,0.833333,0.620555,0.89444,0.572627,0.171174,0.040926,0.060043,0.014854,0.030683,0.059975,0.033164,0.583758,0.019746,0.034172,0.189283,0.583131,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.333333,0.610304,0.391797,0.572494,0.184855,0.046262,0.054831,0.020873,0.030474,0.057068,0.040878,0.575156,0.026437,0.0313,0.184994,0.581966,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.666667,0.633215,0.728009,0.559179,0.166564,0.039353,0.039271,0.024723,0.032229,0.063414,0.033398,0.579722,0.020497,0.031034,0.181024,0.580979,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,0.5,0.61097,0.560658,0.57264,0.167139,0.040669,0.050518,0.020988,0.030344,0.061174,0.040356,0.574487,0.028007,0.030081,0.183454,0.581593,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.5,0.622036,0.560388,0.571518,0.174251,0.041331,0.05532,0.017605,0.030723,0.058152,0.045709,0.577395,0.01814,0.027042,0.186888,0.582479,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.666667,0.624222,0.726809,0.572825,0.181722,0.036428,0.047433,0.017009,0.036653,0.052562,0.03523,0.562866,0.021335,0.03228,0.187684,0.58155,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.5,0.630716,0.559092,0.558819,0.177445,0.040575,0.051301,0.023882,0.026658,0.054457,0.032604,0.572722,0.03039,0.03179,0.184346,0.581959,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.5,0.619289,0.55993,0.568136,0.166131,0.046281,0.057863,0.027683,0.031316,0.059349,0.035163,0.57928,0.019451,0.025722,0.183223,0.580925,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,0.666667,0.620206,0.724896,0.570493,0.188482,0.03084,0.053779,0.025859,0.03343,0.064765,0.029713,0.560959,0.022084,0.033959,0.178192,0.579455,0.0
minus_stick_slip_hysteresis,cable_routing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,0.833333,0.634113,0.894797,0.578691,0.166269,0.033887,0.049092,0.024207,0.032702,0.062198,0.032041,0.568425,0.029009,0.02762,0.182797,0.580428,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,0.666667,0.595533,0.725398,0.55384,0.168387,0.036409,0.049198,0.019453,0.029169,0.082264,0.036487,0.564257,0.020137,0.027282,0.180725,0.579639,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.5,0.612586,0.561865,0.573409,0.164367,0.037876,0.043779,0.017244,0.027714,0.081768,0.040114,0.580069,0.019619,0.027983,0.186036,0.581105,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.333333,0.621216,0.393116,0.57814,0.170703,0.04228,0.047107,0.030546,0.028125,0.084776,0.033869,0.574786,0.014291,0.027849,0.184841,0.578511,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,0.666667,0.615748,0.726698,0.566266,0.169457,0.035337,0.042276,0.023969,0.029521,0.090685,0.031894,0.57625,0.020577,0.027842,0.185228,0.578973,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.833333,0.61225,0.893872,0.565602,0.167292,0.041002,0.047294,0.026122,0.030505,0.079214,0.030731,0.585477,0.017097,0.031291,0.18157,0.580023,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.5,0.614415,0.560672,0.572549,0.169257,0.032216,0.04796,0.023196,0.028609,0.0864,0.031572,0.575152,0.019018,0.031395,0.182113,0.579457,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.833333,0.62276,0.894487,0.576529,0.173321,0.037158,0.048929,0.016898,0.028037,0.089024,0.041007,0.583976,0.017324,0.020975,0.184085,0.580778,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.833333,0.617262,0.893427,0.580626,0.171035,0.036488,0.048555,0.026949,0.025981,0.084959,0.028321,0.569509,0.025385,0.028608,0.185155,0.578933,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,0.666667,0.602631,0.72828,0.56933,0.165484,0.040034,0.053654,0.017634,0.027116,0.08591,0.029184,0.586926,0.014032,0.02753,0.183055,0.581186,0.0
minus_stick_slip_hysteresis,cable_routing,friction_cone_inversion,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,0.5,0.624975,0.561363,0.584717,0.169398,0.037403,0.051998,0.020446,0.028587,0.087216,0.033909,0.578042,0.019559,0.020385,0.186583,0.57998,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,0.5,0.625187,0.560835,0.572021,0.181936,0.036982,0.056342,0.016773,0.030556,0.057499,0.036972,0.578591,0.017847,0.027823,0.182639,0.582744,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.666667,0.630266,0.726144,0.574974,0.178992,0.037649,0.050336,0.021078,0.031568,0.059631,0.045319,0.575773,0.031397,0.033036,0.184422,0.581657,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.666667,0.642615,0.726185,0.559057,0.179027,0.038072,0.04951,0.022118,0.038496,0.05727,0.040694,0.595282,0.025643,0.034132,0.187184,0.582168,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,0.666667,0.611519,0.726766,0.576344,0.183353,0.041063,0.05408,0.025046,0.034582,0.052534,0.03671,0.5809,0.016172,0.031111,0.18531,0.581636,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.666667,0.633984,0.727307,0.578069,0.179105,0.036778,0.052744,0.01947,0.036274,0.051147,0.044914,0.572992,0.025996,0.025503,0.178718,0.58194,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.5,0.631132,0.561067,0.582665,0.172628,0.040084,0.05688,0.019591,0.037698,0.060491,0.039579,0.583948,0.026284,0.026996,0.180116,0.581689,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.333333,0.628556,0.395569,0.569376,0.172117,0.034475,0.045039,0.016509,0.036298,0.060338,0.04309,0.582521,0.012422,0.030339,0.183753,0.582218,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,0.5,0.618974,0.558386,0.572616,0.190579,0.045476,0.053039,0.022846,0.034489,0.064177,0.041477,0.580891,0.014723,0.027619,0.185009,0.581044,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,8,6,oscillates across stick-slip modes,0.666667,0.627524,0.72666,0.565496,0.180352,0.035422,0.052096,0.022205,0.02653,0.058342,0.038302,0.576882,0.021031,0.035125,0.182403,0.582162,0.0
minus_stick_slip_hysteresis,cable_routing,actuator_backlash,heldout_mixed_non_smooth_stress,9,6,oscillates across stick-slip modes,0.5,0.63568,0.558504,0.562863,0.175511,0.039871,0.054438,0.029412,0.023406,0.051775,0.043317,0.574908,0.030543,0.036692,0.184144,0.5818,0.0
minus_stick_slip_hysteresis,cable_routing,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,0,6,oscillates across stick-slip modes,0.666667,0.590258,0.722549,0.567004,0.185994,0.041798,0.061896,0.025103,0.047737,0.078999,0.033587,0.576369,0.018448,0.029753,0.178731,0.577923,0.0
minus_stick_slip_hysteresis,cable_routing,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,1,6,oscillates across stick-slip modes,0.666667,0.598545,0.723633,0.571356,0.174561,0.0387,0.062186,0.02756,0.039139,0.082081,0.031955,0.579007,0.028136,0.033479,0.183707,0.578326,0.0
minus_stick_slip_hysteresis,cable_routing,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,2,6,oscillates across stick-slip modes,0.666667,0.593054,0.724326,0.578372,0.176123,0.036778,0.064798,0.024506,0.036659,0.072901,0.037293,0.578859,0.027492,0.040333,0.186282,0.579758,0.0
minus_stick_slip_hysteresis,cable_routing,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,3,6,oscillates across stick-slip modes,1.0,0.603271,1.0,0.573232,0.186185,0.044736,0.061273,0.029978,0.032694,0.078989,0.038321,0.574325,0.021698,0.033292,0.183384,0.578574,0.0
minus_stick_slip_hysteresis,cable_routing,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,4,6,oscillates across stick-slip modes,0.666667,0.592184,0.721583,0.578246,0.189752,0.048794,0.060943,0.024054,0.040583,0.081482,0.040713,0.563849,0.021939,0.030505,0.179735,0.577846,0.0
minus_stick_slip_hysteresis,cable_routing,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,5,6,oscillates across stick-slip modes,0.666667,0.60352,0.724066,0.584238,0.180376,0.043845,0.058983,0.027701,0.044769,0.078503,0.036747,0.580866,0.018129,0.033669,0.186308,0.57814,0.0
minus_stick_slip_hysteresis,cable_routing,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,6,6,oscillates across stick-slip modes,0.833333,0.607523,0.888243,0.56848,0.182481,0.047352,0.058624,0.034449,0.042919,0.07761,0.045936,0.58528,0.028228,0.025011,0.185644,0.577649,0.0
minus_stick_slip_hysteresis,cable_routing,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,7,6,oscillates across stick-slip modes,1.0,0.600701,1.0,0.57359,0.18423,0.043885,0.056868,0.027201,0.032055,0.071873,0.037534,0.57349,0.017803,0.035574,0.185043,0.579574,0.0
